url, time, page_size, depth, page_status
https://www.dia.govt.nz/Publications-and-Reports, 03:20:52 09/27/2024, 13983, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/mental-health-and-addiction-a-z-of-programme/, 03:20:53 09/27/2024, 26509, 2, 200
http://nzherald.co.nz/topic/music-reviews/, 03:20:55 09/27/2024, 829318, 2, 200
https://www.immigration.govt.nz/new-zealand-visas/apply-for-a-visa/tools-and-information/general-information/visa-waiver-countries, 03:20:58 09/27/2024, 57172, 2, 200
https://www.queenstownnz.co.nz/listing/anzcro/1051/, 03:20:58 09/27/2024, 382746, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/how-to-get-help-for-someone-you-are-worried/, 03:21:00 09/27/2024, 10678, 2, 200
https://www.wintec.ac.nz/study-at-wintec/faculty/centre-for-applied-science-and-primary-industries/industry-connections/horticulture-arboriculture-landscape-design-and-construction-internships#industry, 03:21:02 09/27/2024, 81780, 2, 200
https://www.wintec.ac.nz#industry, 03:21:04 09/27/2024, 163355, 2, 200
https://www.dia.govt.nz/Latest-updates, 03:21:07 09/27/2024, 8083, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/how-do-i-get-help-with-my-mental-health/, 03:21:08 09/27/2024, 14840, 2, 200
https://www.wintec.ac.nz/about-wintec/news/article/2024/03/20/gaining-global-insights-and-connections-aotearoa-new-zealand-experience-brings-valuable-learning-back-home-to-singapore, 03:21:10 09/27/2024, 40603, 2, 200
https://www.wintec.ac.nz/about-wintec/news/article/2024/05/30/the-limit-of-what-i-thought-i-was-capable-of-only-ever-existed-because-i-let-it-exist, 03:21:13 09/27/2024, 36252, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/how-do-i-get-help-to-stop-using-alcohol-or/, 03:21:14 09/27/2024, 12266, 2, 200
https://www.wintec.ac.nz/designfactory/jeremy-suisted, 03:21:22 09/27/2024, 25337, 2, 200
https://www.wintec.ac.nz/designfactory/elna-fourie, 03:21:25 09/27/2024, 26069, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/whanganui/, 03:21:26 09/27/2024, 91445, 2, 200
https://www.wintec.ac.nz/designfactory/aidan-bigham, 03:21:30 09/27/2024, 25744, 2, 200
https://www.wintec.ac.nz/designfactory/margi-moore, 03:21:32 09/27/2024, 25788, 2, 200
http://nzherald.co.nz/topic/books/, 03:21:33 09/27/2024, 811946, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/west-coast/, 03:21:35 09/27/2024, 90850, 2, 200
https://www.wintec.ac.nz#meet, 03:21:37 09/27/2024, 163355, 2, 200
https://www.dia.govt.nz/For-people-and-businesses, 03:21:38 09/27/2024, 17858, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/west-auckland/, 03:21:39 09/27/2024, 89159, 2, 200
https://www.wintec.ac.nz#results, 03:21:41 09/27/2024, 163355, 2, 200
https://www.wintec.ac.nz/designfactory/workshops-and-training, 03:21:44 09/27/2024, 35656, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/wellington/, 03:21:45 09/27/2024, 91197, 2, 200
https://www.wintec.ac.nz/designfactory/postgraduate, 03:21:48 09/27/2024, 42989, 2, 200
https://www.wintec.ac.nz/designfactory/contact-us, 03:21:50 09/27/2024, 34532, 2, 200
https://www.healthpoint.co.nz?serviceArea=im:274e972e-473d-49f7-9ba2-d3d3175170cb, 03:21:52 09/27/2024, 18462, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/waitaki/, 03:21:53 09/27/2024, 89747, 2, 200
http://nzherald.co.nz/topic/music/, 03:21:54 09/27/2024, 822508, 2, 200
https://www.wintec.ac.nz/designfactory/problem-solving-for-industry, 03:21:56 09/27/2024, 37766, 2, 200
https://www.wintec.ac.nz/designfactory/undergraduate-learning-opportunities, 03:21:59 09/27/2024, 47043, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/wairarapa/, 03:22:00 09/27/2024, 90805, 2, 200
https://www.queenstownnz.co.nz/plugins/maps/map/visit-queenstown-wineries-%26-breweries/602b1cd480a603281e325976/, 03:22:01 09/27/2024, 69117, 2, 200
https://www.dia.govt.nz/For-government, 03:22:02 09/27/2024, 14289, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/waikato/, 03:22:04 09/27/2024, 92412, 2, 200
https://www.dia.govt.nz/, 03:22:04 09/27/2024, 15852, 2, 200
https://www.dia.govt.nz#content, 03:22:04 09/27/2024, 15852, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/taranaki/, 03:22:06 09/27/2024, 90794, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/tairawhiti/, 03:22:07 09/27/2024, 90954, 2, 200
https://www.queenstownnz.co.nz?&page=2, 03:22:08 09/27/2024, 335753, 2, 200
http://www.skyline.co.nz, 03:22:11 09/27/2024, 77126, 2, 200
https://casinodeps.co.nz/visit/all-slots-casino-100-percent-match-offer/, 03:22:13 09/27/2024, None, 2, 403
https://www.healthpoint.co.nz/mental-health-addictions/southland/, 03:22:15 09/27/2024, 90423, 2, 200
https://www.skyline.co.nz/en/privacy-policy/, 03:22:16 09/27/2024, 117092, 2, 200
https://www.mpages.co.nz/misc.php?mod=invite&action=article&id=1378, 03:22:19 09/27/2024, 14533, 2, 200
https://www.msd.govt.nz/about-msd-and-our-work/tools/accessibility-tools.html, 03:22:21 09/27/2024, 23185, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/south-canterbury/, 03:22:23 09/27/2024, 91442, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=favorite&type=article&id=1378&handlekey=favoritearticlehk_1378, 03:22:24 09/27/2024, 11602, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=5&idtype=aid&id=1378&hash=528d624a004d72b6234338412af62e30&handlekey=clickhandle, 03:22:26 09/27/2024, 11654, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/south-auckland/, 03:22:28 09/27/2024, 90724, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=4&idtype=aid&id=1378&hash=528d624a004d72b6234338412af62e30&handlekey=clickhandle, 03:22:30 09/27/2024, 11654, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=3&idtype=aid&id=1378&hash=528d624a004d72b6234338412af62e30&handlekey=clickhandle, 03:22:31 09/27/2024, 11654, 2, 200
https://www.msd.govt.nz/about-msd-and-our-work/tools/copyright-statement.html, 03:22:33 09/27/2024, 24467, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/northland/, 03:22:35 09/27/2024, 91962, 2, 200
https://www.anz.co.nz/business/manage-your-banking/digital-banking-tools/direct-online/, 03:22:37 09/27/2024, 350599, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=2&idtype=aid&id=1378&hash=528d624a004d72b6234338412af62e30&handlekey=clickhandle, 03:22:39 09/27/2024, 11654, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=1&idtype=aid&id=1378&hash=528d624a004d72b6234338412af62e30&handlekey=clickhandle, 03:22:41 09/27/2024, 11654, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/north-auckland/, 03:22:42 09/27/2024, 89800, 2, 200
https://www.govt.nz, 03:22:44 09/27/2024, None, 2, 403
https://www.healthpoint.co.nz/mental-health-addictions/nelson-marlborough/, 03:22:45 09/27/2024, 91223, 2, 200
https://www.wintec.ac.nz/study-at-wintec/findyourfit, 03:22:48 09/27/2024, 26340, 2, 200
https://www.wintec.ac.nz#events, 03:22:53 09/27/2024, 163355, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/midcentral/, 03:22:54 09/27/2024, 91493, 2, 200
https://www.wintec.ac.nz#subjects, 03:22:56 09/27/2024, 163355, 2, 200
https://www.wintec.ac.nz#experiences, 03:22:58 09/27/2024, 163355, 2, 200
https://www.msd.govt.nz/sitemap.html, 03:23:01 09/27/2024, 36896, 2, 200
https://www.casinodeps.co.nz/reviews/william-hill-casino/, 03:23:04 09/27/2024, 130804, 2, 200
https://www.wintec.ac.nz/international?tab=accommodation, 03:23:07 09/27/2024, 117652, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/hutt/, 03:23:09 09/27/2024, 91016, 2, 200
https://www.msd.govt.nz, 03:23:11 09/27/2024, 29422, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/lakes/, 03:23:12 09/27/2024, 90785, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/hawkes-bay/, 03:23:14 09/27/2024, 91534, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/east-auckland/, 03:23:15 09/27/2024, 90051, 2, 200
https://www.wintec.ac.nz/international?tab=accommodation#tabs, 03:23:18 09/27/2024, 117652, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/dunedin-south-otago/, 03:23:19 09/27/2024, 90581, 2, 200
https://www.casinodeps.co.nz/reviews/playojo-casino/, 03:23:23 09/27/2024, 110172, 2, 200
https://www.wintec.ac.nz#book, 03:23:25 09/27/2024, 163355, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/central-lakes/, 03:23:26 09/27/2024, 90020, 2, 200
https://www.wintec.ac.nz#apply, 03:23:28 09/27/2024, 163355, 2, 200
https://www.msd.govt.nz/about-msd-and-our-work/tools/other-msd-websites.html, 03:23:30 09/27/2024, 25698, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/central-auckland/, 03:23:31 09/27/2024, 90941, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/trades, 03:23:35 09/27/2024, 133117, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/health-and-wellbeing/social-work, 03:23:37 09/27/2024, 92181, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/canterbury/, 03:23:39 09/27/2024, 91442, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/science, 03:23:42 09/27/2024, 71801, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/rural-animal-technology, 03:23:45 09/27/2024, 58056, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/bay-of-plenty/, 03:23:46 09/27/2024, 92705, 2, 200
https://www.queenstownnz.co.nz/travel-trade/whats-new/accommodation-pipeline/, 03:23:47 09/27/2024, 153803, 2, 200
https://casinodeps.co.nz#why-to-trust-casinodeps, 03:23:49 09/27/2024, 202714, 2, 200
https://casinodeps.co.nz/visit/casino-classic-deposit-1-get-40-free-spins/, 03:23:53 09/27/2024, 26702, 2, 200
https://www.queenstownnz.co.nz/stories/tag/accommodation/5e1528417e530381982f62c8/, 03:23:53 09/27/2024, 215865, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/quantity-surveying, 03:23:57 09/27/2024, 53494, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/physiotherapy, 03:24:00 09/27/2024, 87486, 2, 200
https://www.healthpoint.co.nz?programmeArea=im%3A2d647f3e-8f28-4894-85d7-31138b4e4e91, 03:24:02 09/27/2024, 18462, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/health-and-wellbeing/occupational-therapy, 03:24:05 09/27/2024, 85947, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/health-and-wellbeing/nursing, 03:24:12 09/27/2024, 204881, 2, 200
https://www.msd.govt.nz/what-we-can-do/providers/index.html, 03:24:14 09/27/2024, 25087, 2, 200
https://www.healthpoint.co.nz?programmeArea=im%3A6f9f7152-09ef-4279-aade-bf1560d32f99, 03:24:15 09/27/2024, 18462, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/music, 03:24:19 09/27/2024, 77126, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/health-and-wellbeing/midwifery, 03:24:22 09/27/2024, 95853, 2, 200
https://www.healthpoint.co.nz?programmeArea=im%3A2ea38267-2109-4bac-8478-4cb0e572f427, 03:24:23 09/27/2024, 18462, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/massage, 03:24:26 09/27/2024, 61048, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/landscape-design-and-construction, 03:24:30 09/27/2024, 78004, 2, 200
http://www.greenstoneentertainment.co.nz/faqs/, 03:24:34 09/27/2024, 47164, 2, 200
https://www.msd.govt.nz/what-we-can-do/business/index.html, 03:24:35 09/27/2024, 22352, 2, 200
https://www.healthpoint.co.nz?programmeArea=im%3Ac3150b8e-6b36-47a1-af7f-019b6df5e31e, 03:24:37 09/27/2024, 18462, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/information-technology, 03:24:40 09/27/2024, 115350, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/hospitality, 03:24:43 09/27/2024, 97226, 2, 200
https://www.healthpoint.co.nz?programmeArea=im%3A28237779-a463-4410-a7aa-beade7666a5d, 03:24:45 09/27/2024, 18462, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/horticulture, 03:24:48 09/27/2024, 80471, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/foundation, 03:24:51 09/27/2024, 96012, 2, 200
https://www.msd.govt.nz/what-we-can-do/community/index.html, 03:24:53 09/27/2024, 24762, 2, 200
https://www.healthpoint.co.nz?programmeArea=im%3A954a2ccb-f945-4506-9c31-834cd31531f1, 03:24:54 09/27/2024, 18462, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/engineering-and-built-environment, 03:24:57 09/27/2024, 148877, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/english, 03:25:00 09/27/2024, 113323, 2, 200
https://www.healthpoint.co.nz?programmeArea=im%3A42a1e54a-a52d-4c63-b91a-18714aef1c38, 03:25:01 09/27/2024, 18462, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/education, 03:25:04 09/27/2024, 71706, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/health-and-wellbeing/counselling, 03:25:07 09/27/2024, 89289, 2, 200
https://www.casinodeps.co.nz/reviews/gate777-casino/, 03:25:11 09/27/2024, 135893, 2, 200
https://www.msd.govt.nz/what-we-can-do/disability-services/index.html, 03:25:13 09/27/2024, 26644, 2, 200
https://www.casinodeps.co.nz/reviews/bet365-casino/, 03:25:17 09/27/2024, 140971, 2, 200
https://www.casinodeps.co.nz/best-casino-bonuses/jackpot-city-casino-bonus-codes/, 03:25:20 09/27/2024, 159639, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/art-and-design, 03:25:26 09/27/2024, 157120, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/communication, 03:25:30 09/27/2024, 100009, 2, 200
https://www.healthpoint.co.nz?programmeArea=im%3A896436d6-ce0c-45ce-b0c2-81c475c4915d, 03:25:32 09/27/2024, 18462, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/business-administration-test, 03:25:35 09/27/2024, 60147, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/hair-beauty, 03:25:38 09/27/2024, 61281, 2, 200
https://www.healthpoint.co.nz?programmeArea=im%3Aeb439dd9-f136-4120-be53-cda7e310bcf3, 03:25:40 09/27/2024, 18462, 2, 200
https://www.msd.govt.nz/what-we-can-do/students/index.html, 03:25:42 09/27/2024, 22536, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/architectural-technology, 03:25:46 09/27/2024, 123531, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/arboriculture, 03:25:49 09/27/2024, 83519, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/wellington/, 03:25:51 09/27/2024, 70104, 2, 200
https://www.wintec.ac.nz/study-at-wintec/courses/business, 03:25:55 09/27/2024, 302753, 2, 200
https://www.mpages.co.nz/portal.php?mod=view&aid=1455, 03:25:57 09/27/2024, 59441, 2, 200
https://www.msd.govt.nz/what-we-can-do/young-adults/index.html, 03:25:59 09/27/2024, 23400, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/waitaki/, 03:26:01 09/27/2024, 56134, 2, 200
https://www.casinodeps.co.nz/reviews/caxino-casino/, 03:26:05 09/27/2024, 132512, 2, 200
https://www.mpages.co.nz/portal.php?mod=view&aid=1446, 03:26:06 09/27/2024, 43217, 2, 200
https://www.mpages.co.nz/misc.php?mod=invite&action=article&id=1451, 03:26:08 09/27/2024, 14533, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/wairarapa/, 03:26:09 09/27/2024, 56396, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=favorite&type=article&id=1451&handlekey=favoritearticlehk_1451, 03:26:11 09/27/2024, 11602, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=5&idtype=aid&id=1451&hash=868796e7c18ec00b73622293e5260fe3&handlekey=clickhandle, 03:26:13 09/27/2024, 11654, 2, 200
https://www.msd.govt.nz/what-we-can-do/families/index.html, 03:26:15 09/27/2024, 24549, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/waikato/, 03:26:16 09/27/2024, 82648, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=4&idtype=aid&id=1451&hash=868796e7c18ec00b73622293e5260fe3&handlekey=clickhandle, 03:26:18 09/27/2024, 11654, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=3&idtype=aid&id=1451&hash=868796e7c18ec00b73622293e5260fe3&handlekey=clickhandle, 03:26:20 09/27/2024, 11654, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/taranaki/, 03:26:21 09/27/2024, 60960, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=2&idtype=aid&id=1451&hash=868796e7c18ec00b73622293e5260fe3&handlekey=clickhandle, 03:26:23 09/27/2024, 11654, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=1&idtype=aid&id=1451&hash=868796e7c18ec00b73622293e5260fe3&handlekey=clickhandle, 03:26:24 09/27/2024, 11654, 2, 200
https://www.msd.govt.nz/what-we-can-do/individuals/index.html, 03:26:26 09/27/2024, 23771, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/tairawhiti/, 03:26:28 09/27/2024, 59282, 2, 200
https://www.anz.co.nz/personal/insurance/credit-card-insurance, 03:26:31 09/27/2024, 284941, 2, 200
https://www.healthpoint.co.nz/useful-information/patient-rights/informed-consent-1/, 03:26:32 09/27/2024, 9970, 2, 200
https://casinodeps.co.nz#faq, 03:26:35 09/27/2024, 202714, 2, 200
https://www.mpages.co.nz/portal.php?mod=comment&id=1451&idtype=aid, 03:26:38 09/27/2024, 13340, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/southland/, 03:26:39 09/27/2024, 58885, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=4&idtype=aid&id=1353&hash=c05f13d7aac10fa1c2ee28bbb1ce3c89&handlekey=clickhandle, 03:26:41 09/27/2024, 11654, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=3&idtype=aid&id=1353&hash=c05f13d7aac10fa1c2ee28bbb1ce3c89&handlekey=clickhandle, 03:26:42 09/27/2024, 11654, 2, 200
https://www.msd.govt.nz/what-we-can-do/seniorcitizens/index.html, 03:26:45 09/27/2024, 25586, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/south-canterbury/, 03:26:46 09/27/2024, 53901, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=2&idtype=aid&id=1353&hash=c05f13d7aac10fa1c2ee28bbb1ce3c89&handlekey=clickhandle, 03:26:48 09/27/2024, 11654, 2, 200
https://mpages.co.nz/home.php?mod=spacecp&ac=click&op=add&clickid=1&idtype=aid&id=1353&hash=c05f13d7aac10fa1c2ee28bbb1ce3c89&handlekey=clickhandle, 03:26:49 09/27/2024, 11654, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/south-auckland/, 03:26:51 09/27/2024, 82281, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/northland/, 03:26:55 09/27/2024, 81635, 2, 200
https://www.healthpoint.co.nz/useful-information/patient-rights/privacy-code/, 03:26:56 09/27/2024, 9823, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/north-auckland/, 03:26:59 09/27/2024, 66656, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/nelson-marlborough/, 03:27:04 09/27/2024, 59372, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/midcentral/, 03:27:08 09/27/2024, 67131, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/lakes/, 03:27:12 09/27/2024, 80357, 2, 200
https://www.casinodeps.co.nz#game-apps, 03:27:16 09/27/2024, 202714, 2, 200
https://www.casinodeps.co.nz/reviews/jackpot-village-casino/, 03:27:20 09/27/2024, 109848, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/hutt/, 03:27:22 09/27/2024, 59702, 2, 200
https://www.msd.govt.nz#top, 03:27:26 09/27/2024, 29422, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/hawkes-bay/, 03:27:27 09/27/2024, 69446, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/east-auckland/, 03:27:30 09/27/2024, 60208, 2, 200
https://www.msd.govt.nz#Footnotes10, 03:27:33 09/27/2024, 29422, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/dunedin-south-otago/, 03:27:35 09/27/2024, 58559, 2, 200
https://www.legislation.govt.nz/act/public/2015/0003/latest/DLM1170735.html, 03:27:35 09/27/2024, None, 2, 403
https://www.healthpoint.co.nz/kaupapa-maori-7/central-lakes/, 03:27:38 09/27/2024, 56205, 2, 200
https://www.msd.govt.nz#References9, 03:27:41 09/27/2024, 29422, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/central-auckland/, 03:27:42 09/27/2024, 74376, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/canterbury/, 03:27:45 09/27/2024, 62047, 2, 200
https://casinodeps.co.nz#casino-review-criteria, 03:27:49 09/27/2024, 202714, 2, 200
https://casinodeps.co.nz/visit/royal-vegas-casino/, 03:27:51 09/27/2024, None, 2, 403
https://www.queenstownnz.co.nz/stories/tag/eat-%26-drink/5e1528417e530381982f62c7/, 03:27:51 09/27/2024, 215220, 2, 200
https://www.healthpoint.co.nz/community-health-and-social-services/?serviceArea=im%3A1486496&primaryBranch=kaupapamaori, 03:27:54 09/27/2024, 88689, 2, 200
https://www.msd.govt.nz#AnotherResearchAgenda7, 03:27:58 09/27/2024, 29422, 2, 200
https://www.healthpoint.co.nz/community-health-and-social-services/?serviceArea=im%3A1503492&primaryBranch=kaupapamaori, 03:27:59 09/27/2024, 100240, 2, 200
https://www.anz.co.nz/about-us/media-centre/investor-information/nz-branch-limited, 03:28:04 09/27/2024, 307150, 2, 200
https://www.healthpoint.co.nz/community-health-and-social-services/?serviceArea=im%3A1503485&primaryBranch=kaupapamaori, 03:28:05 09/27/2024, 99982, 2, 200
https://www.anz.co.nz/about-us/media-centre/investor-information/anz-perpetual-preference-shares/, 03:28:06 09/27/2024, 265524, 2, 200
https://www.anz.co.nz/about-us/media-centre/investor-information/anz-nz-limited/, 03:28:07 09/27/2024, 294177, 2, 200
https://www.msd.govt.nz#Conclusion8, 03:28:09 09/27/2024, 29422, 2, 200
https://www.healthpoint.co.nz/kaupapa-maori-7/bay-of-plenty/, 03:28:10 09/27/2024, 83050, 2, 200
https://casinodeps.co.nz#why-read-casino-reviews, 03:28:14 09/27/2024, 202714, 2, 200
https://www.anz.co.nz/about-us/media-centre/investor-information/offshore-senior-subordinated-notes/, 03:28:16 09/27/2024, 255501, 2, 200
https://www.anz.co.nz/about-us/media-centre/investor-information/nz-branch-limited/, 03:28:16 09/27/2024, 305004, 2, 200
https://www.msd.govt.nz#MethodologicalLimitationsofPrevalenceStudies6, 03:28:18 09/27/2024, 29422, 2, 200
https://www.anz.co.nz/about-us/media-centre/investor-information/domestic-notes/, 03:28:20 09/27/2024, 272196, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/?programmeArea=im%3A855375&programmeType=im%3A855388, 03:28:21 09/27/2024, 92388, 2, 200
https://www.msd.govt.nz#TheoreticalandPolicyLimitationsofPrevalenceStudies5, 03:28:24 09/27/2024, 29422, 2, 200
https://www.healthpoint.co.nz/community-health-and-social-services/?serviceArea=im%3A734966, 03:28:25 09/27/2024, 72876, 2, 200
https://www.wintec.ac.nz/about-wintec/news/10, 03:28:28 09/27/2024, 48167, 2, 200
https://www.wintec.ac.nz/about-wintec/news/9, 03:28:30 09/27/2024, 49514, 2, 200
https://www.healthpoint.co.nz/community-health-and-social-services/?serviceArea=im%3Aa19ccd17-ada3-460d-897c-7a01370b0a94, 03:28:32 09/27/2024, 93753, 2, 200
https://www.wintec.ac.nz/about-wintec/news/8, 03:28:34 09/27/2024, 49229, 2, 200
https://www.wintec.ac.nz/about-wintec/news/7, 03:28:37 09/27/2024, 48831, 2, 200
https://www.msd.govt.nz#TheNatureofGambling4, 03:28:39 09/27/2024, 29422, 2, 200
https://www.healthpoint.co.nz/community-health-and-social-services/?serviceArea=im%3A607782&primaryBranch=kaupapamaori, 03:28:40 09/27/2024, 104026, 2, 200
https://casinodeps.co.nz/visit/euro-palace-casino/, 03:28:42 09/27/2024, None, 2, 403
https://www.wintec.ac.nz/about-wintec/news/6, 03:28:45 09/27/2024, 48305, 2, 200
https://www.wintec.ac.nz/about-wintec/news/5, 03:28:47 09/27/2024, 47682, 2, 200
https://www.healthpoint.co.nz/mental-health-addictions/?programmeArea=im%3A855375&programmeType=im%3A855385, 03:28:49 09/27/2024, 125173, 2, 200
https://www.wintec.ac.nz/about-wintec/news/4, 03:28:51 09/27/2024, 49634, 2, 200
https://www.wintec.ac.nz/about-wintec/news/3, 03:28:54 09/27/2024, 49203, 2, 200
https://www.msd.govt.nz#ThePublicHealthApproach3, 03:28:56 09/27/2024, 29422, 2, 200
https://www.healthpoint.co.nz/immunisation/?primaryBranch=kaupapamaori, 03:28:57 09/27/2024, 63515, 2, 200
https://www.wintec.ac.nz/about-wintec/news/2, 03:29:00 09/27/2024, 49777, 2, 200
https://www.wintec.ac.nz/about-wintec/news/1, 03:29:02 09/27/2024, 49178, 2, 200
https://www.healthpoint.co.nz/community-health-and-social-services/?serviceArea=im%3A1503420&primaryBranch=kaupapamaori, 03:29:04 09/27/2024, 78746, 2, 200
https://www.wintec.ac.nz/about-wintec/news/article/2024/08/19/melbourne-masterclass-in-musical-theatre-and-acting-technique-for-wintec-theatre-students-and-tutors, 03:29:06 09/27/2024, 36473, 2, 200
https://www.wintec.ac.nz/about-wintec/news/article/2024/08/20/wintec-supporting-tonga-to-deliver-internationally-recognised-carpentry-qualification, 03:29:08 09/27/2024, 39211, 2, 200
https://www.msd.govt.nz#Introduction2, 03:29:10 09/27/2024, 29422, 2, 200
https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/?primaryBranch=kaupapamaori, 03:29:12 09/27/2024, 79782, 2, 200
https://casinodeps.co.nz/visit/platinum-play-casino/, 03:29:14 09/27/2024, None, 2, 403
https://www.wintec.ac.nz/about-wintec/news/article/2024/08/21/young-wahine-maori-wintec-akonga-awarded-it-scholarship-aspires-to-graduate-at-18, 03:29:16 09/27/2024, 38081, 2, 200
https://www.wintec.ac.nz/about-wintec/news/article/2024/08/25/chinese-students-deliver-heartfelt-pokarekare-ana-welcome-during-executive-director-visit, 03:29:18 09/27/2024, 36464, 2, 200
https://www.healthpoint.co.nz/community-health-and-social-services/?serviceArea=im%3A1486493&primaryBranch=kaupapamaori, 03:29:20 09/27/2024, 76365, 2, 200
https://www.wintec.ac.nz/about-wintec/news/article/2024/08/27/scholarship-available-across-multiple-disciplines-takes-stress-off-young-it-enthusiast, 03:29:22 09/27/2024, 37672, 2, 200
